"P_ID","Record Type","Permit Type","Primary","Record Status","Record Date Opened","Record Date Status","Date Updated","Date Assigned","Date Status","Date Due","Task","Status","Task Active","Planner F","Planner L","Description","Notes","Address"
"Y21-089","Planning Project","Design Review Commercial","Yes","Close Out","9/2/2021 12:00:00 AM","11/11/2021 12:00:00 AM","9/20/2021 5:24:47 PM","9/2/2021 12:00:00 AM","9/20/2021 12:00:00 AM","9/23/2021 12:00:00 AM","Engineering Review","Comments","N","Mary Ann","Bonifacio","TARGET DRIVEUP PARKING LOT RESTRIPING","","1871 N MAIN ST, WALCR, CA "
"Y21-089","Planning Project","Design Review Commercial","Yes","Close Out","9/2/2021 12:00:00 AM","11/11/2021 12:00:00 AM","10/18/2021 1:26:24 PM","9/8/2021 12:00:00 AM","9/28/2021 12:00:00 AM","10/2/2021 12:00:00 AM","Planning Review","Comments","N","Simar","Gill","TARGET DRIVEUP PARKING LOT RESTRIPING","","1871 N MAIN ST, WALCR, CA "
"Y21-089","Planning Project","Design Review Commercial","Yes","Close Out","9/2/2021 12:00:00 AM","11/11/2021 12:00:00 AM","10/18/2021 1:26:37 PM","","10/18/2021 12:00:00 AM","10/18/2021 3:26:37 PM","CEQA Review","Project Exempt","Y","Simar","Gill","TARGET DRIVEUP PARKING LOT RESTRIPING","","1871 N MAIN ST, WALCR, CA "
"Y21-089","Planning Project","Design Review Commercial","Yes","Close Out","9/2/2021 12:00:00 AM","11/11/2021 12:00:00 AM","10/18/2021 1:26:53 PM","10/18/2021 12:00:00 AM","9/28/2021 12:00:00 AM","10/18/2021 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Simar","Gill","TARGET DRIVEUP PARKING LOT RESTRIPING","","1871 N MAIN ST, WALCR, CA "
"Y21-089","Planning Project","Design Review Commercial","Yes","Close Out","9/2/2021 12:00:00 AM","11/11/2021 12:00:00 AM","10/18/2021 1:27:22 PM","10/18/2021 12:00:00 AM","10/18/2021 12:00:00 AM","10/15/2021 12:00:00 AM","Resubmittal","Route for Review","N","Simar","Gill","TARGET DRIVEUP PARKING LOT RESTRIPING","","1871 N MAIN ST, WALCR, CA "
"Y21-089","Planning Project","Design Review Commercial","Yes","Close Out","9/2/2021 12:00:00 AM","11/11/2021 12:00:00 AM","11/1/2021 9:41:01 AM","10/18/2021 12:00:00 AM","11/1/2021 12:00:00 AM","11/3/2021 12:00:00 AM","Engineering Review","No Comments","N","Mary Ann","Bonifacio","TARGET DRIVEUP PARKING LOT RESTRIPING","","1871 N MAIN ST, WALCR, CA "
"Y21-089","Planning Project","Design Review Commercial","Yes","Close Out","9/2/2021 12:00:00 AM","11/11/2021 12:00:00 AM","1/18/2022 12:10:25 PM","10/18/2021 12:00:00 AM","10/18/2021 12:00:00 AM","10/18/2021 12:00:00 AM","Planning Review","No Comments","N","Simar","Gill","TARGET DRIVEUP PARKING LOT RESTRIPING","","1871 N MAIN ST, WALCR, CA "
"Y21-089","Planning Project","Design Review Commercial","Yes","Close Out","9/2/2021 12:00:00 AM","11/11/2021 12:00:00 AM","1/18/2022 12:11:32 PM","1/18/2022 12:00:00 AM","11/8/2021 12:00:00 AM","11/8/2021 12:00:00 AM","Consolidated Comments","Deemed Complete","N","Simar","Gill","TARGET DRIVEUP PARKING LOT RESTRIPING","","1871 N MAIN ST, WALCR, CA "
"Y21-089","Planning Project","Design Review Commercial","Yes","Close Out","9/2/2021 12:00:00 AM","11/11/2021 12:00:00 AM","1/18/2022 12:11:54 PM","1/18/2022 12:00:00 AM","11/18/2021 12:00:00 AM","11/18/2021 12:00:00 AM","Staff Analysis","Staff Level Decision","N","Simar","Gill","TARGET DRIVEUP PARKING LOT RESTRIPING","","1871 N MAIN ST, WALCR, CA "
"Y21-089","Planning Project","Design Review Commercial","Yes","Close Out","9/2/2021 12:00:00 AM","11/11/2021 12:00:00 AM","1/18/2022 12:12:58 PM","1/18/2022 12:00:00 AM","11/11/2021 12:00:00 AM","11/11/2021 12:00:00 AM","Staff Level Decision","Approved","N","Simar","Gill","TARGET DRIVEUP PARKING LOT RESTRIPING","","1871 N MAIN ST, WALCR, CA "
"Y21-091","Planning Project","ZCL","Yes","Approved - Closed","9/8/2021 12:00:00 AM","9/27/2021 12:00:00 AM","9/8/2021 11:24:56 AM","9/8/2021 12:00:00 AM","9/8/2021 12:00:00 AM","9/29/2021 12:00:00 AM","Intake Review","Application Accepted","N","Gerardo","Victoria","VERIZON WIRELESS @ 2635 GRANDE CAMINO","","2635 GRANDE CAMINO, WALCR, CA "
"Y21-091","Planning Project","ZCL","Yes","Approved - Closed","9/8/2021 12:00:00 AM","9/27/2021 12:00:00 AM","9/27/2021 4:43:24 PM","9/27/2021 12:00:00 AM","9/27/2021 12:00:00 AM","10/8/2021 12:00:00 AM","Planning Review","Comments","N","Gerardo","Victoria","VERIZON WIRELESS @ 2635 GRANDE CAMINO","","2635 GRANDE CAMINO, WALCR, CA "
"Y21-091","Planning Project","ZCL","Yes","Approved - Closed","9/8/2021 12:00:00 AM","9/27/2021 12:00:00 AM","9/27/2021 4:43:36 PM","","9/27/2021 12:00:00 AM","9/27/2021 11:43:36 PM","CEQA Review","Not a Project Under CEQA","Y","Gerardo","Victoria","VERIZON WIRELESS @ 2635 GRANDE CAMINO","","2635 GRANDE CAMINO, WALCR, CA "
"Y21-091","Planning Project","ZCL","Yes","Approved - Closed","9/8/2021 12:00:00 AM","9/27/2021 12:00:00 AM","9/27/2021 4:43:45 PM","9/27/2021 12:00:00 AM","9/27/2021 12:00:00 AM","9/27/2021 12:00:00 AM","Consolidated Comments","Deemed Complete","N","Gerardo","Victoria","VERIZON WIRELESS @ 2635 GRANDE CAMINO","","2635 GRANDE CAMINO, WALCR, CA "
"Y21-091","Planning Project","ZCL","Yes","Approved - Closed","9/8/2021 12:00:00 AM","9/27/2021 12:00:00 AM","9/27/2021 4:43:53 PM","9/27/2021 12:00:00 AM","9/27/2021 12:00:00 AM","9/27/2021 12:00:00 AM","Staff Analysis","Staff Level Decision","N","Gerardo","Victoria","VERIZON WIRELESS @ 2635 GRANDE CAMINO","","2635 GRANDE CAMINO, WALCR, CA "
"Y21-091","Planning Project","ZCL","Yes","Approved - Closed","9/8/2021 12:00:00 AM","9/27/2021 12:00:00 AM","9/27/2021 4:44:05 PM","9/27/2021 12:00:00 AM","9/27/2021 12:00:00 AM","9/27/2021 12:00:00 AM","Staff Level Decision","Approved","N","Gerardo","Victoria","VERIZON WIRELESS @ 2635 GRANDE CAMINO","","2635 GRANDE CAMINO, WALCR, CA "
"Y21-091","Planning Project","ZCL","Yes","Approved - Closed","9/8/2021 12:00:00 AM","9/27/2021 12:00:00 AM","9/27/2021 4:44:17 PM","9/27/2021 12:00:00 AM","9/27/2021 12:00:00 AM","9/27/2021 12:00:00 AM","Close Out","Approved - Closed","N","Gerardo","Victoria","VERIZON WIRELESS @ 2635 GRANDE CAMINO","","2635 GRANDE CAMINO, WALCR, CA "
"Y21-092","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/9/2021 12:00:00 AM","10/20/2021 12:00:00 AM","9/9/2021 2:52:53 PM","9/9/2021 12:00:00 AM","9/9/2021 12:00:00 AM","9/30/2021 12:00:00 AM","Intake Review","Application Accepted","N","Gerardo","Victoria","KOKOLO DONBURI JAPENESE RESTAURANT AUP","","1251 S CALIFORNIA BL, WALCR, CA "
"Y21-092","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/9/2021 12:00:00 AM","10/20/2021 12:00:00 AM","9/28/2021 11:59:13 AM","9/9/2021 12:00:00 AM","9/28/2021 12:00:00 AM","9/9/2021 12:00:00 AM","Police Review","No Comments","N","JESSICA","Gonzalez","KOKOLO DONBURI JAPENESE RESTAURANT AUP","","1251 S CALIFORNIA BL, WALCR, CA "
"Y21-092","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/9/2021 12:00:00 AM","10/20/2021 12:00:00 AM","9/28/2021 12:00:12 PM","9/24/2021 12:00:00 AM","9/28/2021 12:00:00 AM","10/9/2021 12:00:00 AM","Planning Review","Comments","N","JESSICA","Gonzalez","KOKOLO DONBURI JAPENESE RESTAURANT AUP","","1251 S CALIFORNIA BL, WALCR, CA "
"Y21-092","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/9/2021 12:00:00 AM","10/20/2021 12:00:00 AM","9/28/2021 12:00:32 PM","9/28/2021 12:00:00 AM","9/24/2021 12:00:00 AM","9/28/2021 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","JESSICA","Gonzalez","KOKOLO DONBURI JAPENESE RESTAURANT AUP","","1251 S CALIFORNIA BL, WALCR, CA "
"Y21-092","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/9/2021 12:00:00 AM","10/20/2021 12:00:00 AM","9/30/2021 4:09:43 PM","9/28/2021 12:00:00 AM","9/28/2021 12:00:00 AM","10/19/2021 12:00:00 AM","Resubmittal","Route for Review","N","JESSICA","Gonzalez","KOKOLO DONBURI JAPENESE RESTAURANT AUP","","1251 S CALIFORNIA BL, WALCR, CA "
"Y21-092","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/9/2021 12:00:00 AM","10/20/2021 12:00:00 AM","9/30/2021 4:10:04 PM","9/30/2021 12:00:00 AM","9/29/2021 12:00:00 AM","10/30/2021 12:00:00 AM","Planning Review","No Comments","N","JESSICA","Gonzalez","KOKOLO DONBURI JAPENESE RESTAURANT AUP","","1251 S CALIFORNIA BL, WALCR, CA "
"Y21-092","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/9/2021 12:00:00 AM","10/20/2021 12:00:00 AM","9/30/2021 4:10:20 PM","9/30/2021 12:00:00 AM","9/29/2021 12:00:00 AM","10/30/2021 12:00:00 AM","Consolidated Comments","Deemed Complete","N","JESSICA","Gonzalez","KOKOLO DONBURI JAPENESE RESTAURANT AUP","","1251 S CALIFORNIA BL, WALCR, CA "
"Y21-092","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/9/2021 12:00:00 AM","10/20/2021 12:00:00 AM","10/20/2021 11:56:47 AM","9/30/2021 12:00:00 AM","10/20/2021 12:00:00 AM","9/30/2021 12:00:00 AM","Staff Analysis","Staff Level Decision","N","JESSICA","Gonzalez","KOKOLO DONBURI JAPENESE RESTAURANT AUP","","1251 S CALIFORNIA BL, WALCR, CA "
"Y21-092","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/9/2021 12:00:00 AM","10/20/2021 12:00:00 AM","10/20/2021 11:57:13 AM","10/20/2021 12:00:00 AM","10/20/2021 12:00:00 AM","10/20/2021 12:00:00 AM","Staff Level Decision","Approved","N","JESSICA","Gonzalez","KOKOLO DONBURI JAPENESE RESTAURANT AUP","","1251 S CALIFORNIA BL, WALCR, CA "
"Y21-092","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/9/2021 12:00:00 AM","10/20/2021 12:00:00 AM","10/20/2021 12:17:15 PM","10/20/2021 12:00:00 AM","10/20/2021 12:00:00 AM","10/20/2021 12:00:00 AM","Close Out","Approved - Closed","N","JESSICA","Gonzalez","KOKOLO DONBURI JAPENESE RESTAURANT AUP","","1251 S CALIFORNIA BL, WALCR, CA "
"Y21-096","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/23/2021 12:00:00 AM","12/13/2021 12:00:00 AM","9/23/2021 3:12:04 PM","9/23/2021 12:00:00 AM","9/23/2021 12:00:00 AM","10/14/2021 12:00:00 AM","Intake Review","Application Accepted","N","Gerardo","Victoria","QUE ONDA TACO BAR AUP","","1512 GEARY RD, WALCR, CA "
"Y21-096","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/23/2021 12:00:00 AM","12/13/2021 12:00:00 AM","10/7/2021 2:08:52 PM","10/7/2021 12:00:00 AM","10/7/2021 12:00:00 AM","10/23/2021 12:00:00 AM","Planning Review","Assigned - Notify Applicant","Y","Haley","Croffoot","QUE ONDA TACO BAR AUP","","1512 GEARY RD, WALCR, CA "
"Y21-096","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/23/2021 12:00:00 AM","12/13/2021 12:00:00 AM","10/22/2021 2:34:18 PM","10/7/2021 12:00:00 AM","10/22/2021 12:00:00 AM","10/23/2021 12:00:00 AM","Planning Review","Comments","N","Haley","Croffoot","QUE ONDA TACO BAR AUP","","1512 GEARY RD, WALCR, CA "
"Y21-096","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/23/2021 12:00:00 AM","12/13/2021 12:00:00 AM","10/22/2021 2:34:24 PM","9/23/2021 12:00:00 AM","10/22/2021 12:00:00 AM","9/23/2021 12:00:00 AM","Police Review","No Comments","N","Haley","Croffoot","QUE ONDA TACO BAR AUP","","1512 GEARY RD, WALCR, CA "
"Y21-096","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/23/2021 12:00:00 AM","12/13/2021 12:00:00 AM","10/22/2021 2:34:33 PM","","10/22/2021 12:00:00 AM","10/22/2021 4:34:33 PM","CEQA Review","Project Exempt","Y","Haley","Croffoot","QUE ONDA TACO BAR AUP","","1512 GEARY RD, WALCR, CA "
"Y21-096","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/23/2021 12:00:00 AM","12/13/2021 12:00:00 AM","10/22/2021 2:34:40 PM","10/22/2021 12:00:00 AM","10/22/2021 12:00:00 AM","10/22/2021 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Haley","Croffoot","QUE ONDA TACO BAR AUP","","1512 GEARY RD, WALCR, CA "
"Y21-096","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/23/2021 12:00:00 AM","12/13/2021 12:00:00 AM","11/3/2021 10:18:03 PM","10/22/2021 12:00:00 AM","10/29/2021 12:00:00 AM","11/12/2021 12:00:00 AM","Resubmittal","Route for Review","N","Haley","Croffoot","QUE ONDA TACO BAR AUP","","1512 GEARY RD, WALCR, CA "
"Y21-096","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/23/2021 12:00:00 AM","12/13/2021 12:00:00 AM","11/23/2021 11:56:14 AM","11/23/2021 12:00:00 AM","11/23/2021 12:00:00 AM","12/3/2021 12:00:00 AM","Planning Review","No Comments","N","Haley","Croffoot","QUE ONDA TACO BAR AUP","","1512 GEARY RD, WALCR, CA "
"Y21-096","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/23/2021 12:00:00 AM","12/13/2021 12:00:00 AM","11/23/2021 11:56:21 AM","11/3/2021 12:00:00 AM","11/23/2021 12:00:00 AM","11/3/2021 12:00:00 AM","Police Review","No Comments","N","Haley","Croffoot","QUE ONDA TACO BAR AUP","","1512 GEARY RD, WALCR, CA "
"Y21-096","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/23/2021 12:00:00 AM","12/13/2021 12:00:00 AM","11/23/2021 11:56:36 AM","11/23/2021 12:00:00 AM","11/23/2021 12:00:00 AM","11/23/2021 12:00:00 AM","Consolidated Comments","Deemed Complete","N","Haley","Croffoot","QUE ONDA TACO BAR AUP","","1512 GEARY RD, WALCR, CA "
"Y21-096","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/23/2021 12:00:00 AM","12/13/2021 12:00:00 AM","11/23/2021 11:56:48 AM","11/23/2021 12:00:00 AM","11/23/2021 12:00:00 AM","11/23/2021 12:00:00 AM","Staff Analysis","Staff Level Decision","N","Haley","Croffoot","QUE ONDA TACO BAR AUP","","1512 GEARY RD, WALCR, CA "
"Y21-096","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/23/2021 12:00:00 AM","12/13/2021 12:00:00 AM","12/2/2021 8:10:34 AM","11/23/2021 12:00:00 AM","12/2/2021 12:00:00 AM","11/23/2021 12:00:00 AM","Staff Level Decision","Approved","N","BRITTANY","LENOIR","QUE ONDA TACO BAR AUP","","1512 GEARY RD, WALCR, CA "
"Y21-096","Planning Project","Use Permit Administrative","Yes","Approved - Closed","9/23/2021 12:00:00 AM","12/13/2021 12:00:00 AM","1/21/2022 8:25:05 AM","12/2/2021 12:00:00 AM","12/13/2021 12:00:00 AM","12/2/2021 12:00:00 AM","Close Out","Approved - Closed","N","BRITTANY","LENOIR","QUE ONDA TACO BAR AUP","","1512 GEARY RD, WALCR, CA "
"Y21-097","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/24/2021 12:00:00 AM","11/15/2021 12:00:00 AM","9/24/2021 1:11:47 PM","9/24/2021 12:00:00 AM","9/24/2021 12:00:00 AM","10/15/2021 12:00:00 AM","Intake Review","Application Accepted","N","Gerardo","Victoria","TRINITY WINTER SHELTER CUP","","1800 CARMEL DR, WALCR, CA "
"Y21-097","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/24/2021 12:00:00 AM","11/15/2021 12:00:00 AM","10/12/2021 3:52:24 PM","9/27/2021 12:00:00 AM","10/12/2021 12:00:00 AM","10/24/2021 12:00:00 AM","Planning Review","No Comments","N","Simar","Gill","TRINITY WINTER SHELTER CUP","","1800 CARMEL DR, WALCR, CA "
"Y21-097","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/24/2021 12:00:00 AM","11/15/2021 12:00:00 AM","10/12/2021 3:52:31 PM","","10/12/2021 12:00:00 AM","10/12/2021 5:52:31 PM","CEQA Review","Project Exempt","Y","Simar","Gill","TRINITY WINTER SHELTER CUP","","1800 CARMEL DR, WALCR, CA "
"Y21-097","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/24/2021 12:00:00 AM","11/15/2021 12:00:00 AM","10/12/2021 3:52:47 PM","10/12/2021 12:00:00 AM","10/12/2021 12:00:00 AM","10/12/2021 12:00:00 AM","Consolidated Comments","Deemed Complete","N","Simar","Gill","TRINITY WINTER SHELTER CUP","","1800 CARMEL DR, WALCR, CA "
"Y21-097","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/24/2021 12:00:00 AM","11/15/2021 12:00:00 AM","10/12/2021 3:52:57 PM","10/12/2021 12:00:00 AM","10/12/2021 12:00:00 AM","10/12/2021 12:00:00 AM","Staff Analysis","Set for Hearing","N","Simar","Gill","TRINITY WINTER SHELTER CUP","","1800 CARMEL DR, WALCR, CA "
"Y21-097","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/24/2021 12:00:00 AM","11/15/2021 12:00:00 AM","11/15/2021 3:49:24 PM","10/12/2021 12:00:00 AM","11/4/2021 12:00:00 AM","10/12/2021 12:00:00 AM","Planning Commission","Approved","N","Simar","Gill","TRINITY WINTER SHELTER CUP","","1800 CARMEL DR, WALCR, CA "
"Y21-097","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/24/2021 12:00:00 AM","11/15/2021 12:00:00 AM","11/15/2021 3:49:35 PM","11/15/2021 12:00:00 AM","11/15/2021 12:00:00 AM","11/15/2021 12:00:00 AM","Close Out","Approved - Closed","N","Simar","Gill","TRINITY WINTER SHELTER CUP","","1800 CARMEL DR, WALCR, CA "
"Y21-099","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/28/2021 12:00:00 AM","3/1/2022 12:00:00 AM","9/28/2021 4:22:55 PM","9/28/2021 12:00:00 AM","9/28/2021 12:00:00 AM","10/19/2021 12:00:00 AM","Intake Review","Application Accepted","N","Gerardo","Victoria","SCOTTS GARDEN CUP","","1719 BONANZA ST, WALCR, CA "
"Y21-099","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/28/2021 12:00:00 AM","3/1/2022 12:00:00 AM","10/11/2021 9:30:07 AM","9/28/2021 12:00:00 AM","10/11/2021 12:00:00 AM","10/28/2021 12:00:00 AM","Planning Review","Assigned - Notify Applicant","Y","JESSICA","Gonzalez","SCOTTS GARDEN CUP","","1719 BONANZA ST, WALCR, CA "
"Y21-099","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/28/2021 12:00:00 AM","3/1/2022 12:00:00 AM","10/13/2021 6:19:34 AM","9/28/2021 12:00:00 AM","10/13/2021 12:00:00 AM","9/28/2021 12:00:00 AM","Engineering Review","No Comments","N","Ryan","Cook","SCOTTS GARDEN CUP","","1719 BONANZA ST, WALCR, CA "
"Y21-099","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/28/2021 12:00:00 AM","3/1/2022 12:00:00 AM","10/18/2021 5:52:09 PM","10/11/2021 12:00:00 AM","10/18/2021 12:00:00 AM","10/19/2021 12:00:00 AM","Traffic Engineering Review","Comments","N","JESSICA","Gonzalez","SCOTTS GARDEN CUP","","1719 BONANZA ST, WALCR, CA "
"Y21-099","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/28/2021 12:00:00 AM","3/1/2022 12:00:00 AM","10/19/2021 11:30:59 AM","10/11/2021 12:00:00 AM","10/19/2021 12:00:00 AM","10/19/2021 12:00:00 AM","Building Review","Comments","N","Fangbin","Mo","SCOTTS GARDEN CUP","","1719 BONANZA ST, WALCR, CA "
"Y21-099","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/28/2021 12:00:00 AM","3/1/2022 12:00:00 AM","10/20/2021 4:19:42 PM","10/11/2021 12:00:00 AM","10/20/2021 12:00:00 AM","10/19/2021 12:00:00 AM","Police Review","Comments","N","JESSICA","Gonzalez","SCOTTS GARDEN CUP","","1719 BONANZA ST, WALCR, CA "
"Y21-099","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/28/2021 12:00:00 AM","3/1/2022 12:00:00 AM","10/20/2021 4:20:18 PM","10/18/2021 12:00:00 AM","10/20/2021 12:00:00 AM","10/28/2021 12:00:00 AM","Planning Review","Comments","N","JESSICA","Gonzalez","SCOTTS GARDEN CUP","","1719 BONANZA ST, WALCR, CA "
"Y21-099","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/28/2021 12:00:00 AM","3/1/2022 12:00:00 AM","11/15/2021 1:48:51 PM","10/20/2021 12:00:00 AM","10/26/2021 12:00:00 AM","10/20/2021 12:00:00 AM","Consolidated Comments","Deemed Incomplete","Y","JESSICA","Gonzalez","SCOTTS GARDEN CUP","","1719 BONANZA ST, WALCR, CA "
"Y21-099","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/28/2021 12:00:00 AM","3/1/2022 12:00:00 AM","11/15/2021 1:50:05 PM","10/20/2021 12:00:00 AM","10/26/2021 12:00:00 AM","10/20/2021 12:00:00 AM","Consolidated Comments","Deemed Incomplete","Y","JESSICA","Gonzalez","SCOTTS GARDEN CUP","","1719 BONANZA ST, WALCR, CA "
"Y21-099","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/28/2021 12:00:00 AM","3/1/2022 12:00:00 AM","11/15/2021 1:54:24 PM","10/20/2021 12:00:00 AM","11/15/2021 12:00:00 AM","10/20/2021 12:00:00 AM","Consolidated Comments","Deemed Incomplete","Y","JESSICA","Gonzalez","SCOTTS GARDEN CUP","","1719 BONANZA ST, WALCR, CA "
"Y21-099","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/28/2021 12:00:00 AM","3/1/2022 12:00:00 AM","2/9/2023 10:01:06 AM","10/20/2021 12:00:00 AM","1/28/2022 12:00:00 AM","10/20/2021 12:00:00 AM","Consolidated Comments","Deemed Complete","N","JESSICA","Gonzalez","SCOTTS GARDEN CUP","","1719 BONANZA ST, WALCR, CA "
"Y21-099","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/28/2021 12:00:00 AM","3/1/2022 12:00:00 AM","2/9/2023 10:01:45 AM","2/9/2023 12:00:00 AM","2/10/2022 12:00:00 AM","2/9/2023 12:00:00 AM","Staff Analysis","Set for Hearing","N","JESSICA","Gonzalez","SCOTTS GARDEN CUP","","1719 BONANZA ST, WALCR, CA "
"Y21-099","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/28/2021 12:00:00 AM","3/1/2022 12:00:00 AM","2/9/2023 10:02:21 AM","2/9/2023 12:00:00 AM","2/10/2022 12:00:00 AM","2/9/2023 12:00:00 AM","Planning Commission","Approved","N","JESSICA","Gonzalez","SCOTTS GARDEN CUP","","1719 BONANZA ST, WALCR, CA "
"Y21-099","Planning Project","Use Permit Conditional","Yes","Approved - Closed","9/28/2021 12:00:00 AM","3/1/2022 12:00:00 AM","2/9/2023 10:02:56 AM","2/9/2023 12:00:00 AM","3/1/2022 12:00:00 AM","2/9/2023 12:00:00 AM","Close Out","Approved - Closed","N","JESSICA","Gonzalez","SCOTTS GARDEN CUP","","1719 BONANZA ST, WALCR, CA "
"Y21-102","Planning Project","Design Review Commercial","Yes","Approved - Closed","10/4/2021 12:00:00 AM","12/14/2021 12:00:00 AM","10/4/2021 2:30:43 PM","10/4/2021 12:00:00 AM","10/4/2021 12:00:00 AM","10/25/2021 12:00:00 AM","Intake Review","Application Accepted","N","Gerardo","Victoria","PLAZA OFFICES SITE IMPROVEMENTS","","1331 N CALIFORNIA BL, WALCR, CA "
